Gene_ID,ODB7_OG_ID
TC009536,EOG7HTVHR
TC010705,EOG7HTVJB
TC030047,EOG7HTVJD
TC016293,EOG7HTVJG
TC008319,EOG7HTVJM
TC030718,EOG7HXQPR
TC014087,EOG7HXQPS
TC012615,EOG7HXQPT
TC004511,EOG7HXQQ0
TC012537,EOG7HXQQ2
TC003486,EOG7HXQQ3
TC013214,EOG7HXQQ7
TC006206,EOG7HXQQ8
TC006209,EOG7HXQQ8
TC009837,EOG7HXQQ9
TC001832,EOG7HXQQB
TC001834,EOG7HXQQB
TC001846,EOG7HXQQB
TC001847,EOG7HXQQB
TC002266,EOG7HXQQB
TC002383,EOG7HXQQB
TC004353,EOG7HXQQB
TC005255,EOG7HXQQB
TC005268,EOG7HXQQB
TC006847,EOG7HXQQB
TC006867,EOG7HXQQB
TC006868,EOG7HXQQB
TC006870,EOG7HXQQB
TC006871,EOG7HXQQB
TC009399,EOG7HXQQB
TC009400,EOG7HXQQB
TC009401,EOG7HXQQB
TC009402,EOG7HXQQB
TC010553,EOG7HXQQB
TC010738,EOG7HXQQB
TC012952,EOG7HXQQB
TC015862,EOG7HXQQB
TC015869,EOG7HXQQB
TC015961,EOG7HXQQB
TC016075,EOG7HXQQB
TC002912,EOG7HXQQC
TC003392,EOG7HXQQD
TC000603,EOG7HXQQF
TC007574,EOG7HXQQJ
TC009948,EOG7HXQQK
TC001179,EOG7HXQQM
TC013535,EOG7HXQQN
TC011261,EOG7HXQQQ
TC012803,EOG7HXQQR
TC001460,EOG7HXQQT
TC008984,EOG7HXQQW
TC011950,EOG7HXQQZ
TC012069,EOG7HXQR0
TC012070,EOG7HXQR0
TC030757,EOG7HXQR2
TC003955,EOG7HXQR6
TC003957,EOG7HXQR6
TC011682,EOG7HXQRD
TC007926,EOG7HXQRJ
TC005210,EOG7HXQRZ
TC007764,EOG7HXQS6
TC005543,EOG7HXQSG
TC005284,EOG7HXQSH
TC006970,EOG7HXQSH
TC009869,EOG7HXQSH
TC014438,EOG7J1KXT
TC008045,EOG7J1KXV
TC007727,EOG7J1KXW
TC003759,EOG7J1KXZ
TC008263,EOG7J1KXZ
TC002427,EOG7J1KZ0
TC030752,EOG7J1KZ1
TC001320,EOG7J1KZ6
TC012185,EOG7J1KZ7
TC004717,EOG7J1KZ8
TC030632,EOG7J1KZ9
TC000245,EOG7J1KZC
TC012593,EOG7J1KZD
TC005565,EOG7J1KZF
TC001375,EOG7J1KZG
TC007974,EOG7J1KZG
TC015445,EOG7J1KZG
TC008408,EOG7J1KZK
TC013787,EOG7J1KZM
TC005733,EOG7J1KZP
TC001409,EOG7J1KZQ
TC006533,EOG7J1KZQ
TC008752,EOG7J1KZR
TC013087,EOG7J1KZS
TC002497,EOG7J1KZT
TC004584,EOG7J1KZV
TC013384,EOG7J1KZX
TC003173,EOG7J1KZZ
TC001231,EOG7J1M01
TC000324,EOG7J1M03
TC009326,EOG7J1M04
TC012665,EOG7J1M06
TC008796,EOG7J1M07
TC005006,EOG7J1M0C
TC001886,EOG7J1M0D
TC013243,EOG7J1M0D
TC002333,EOG7J1M0G
TC001470,EOG7J1M0H
TC014972,EOG7J1M0J
TC013949,EOG7J1M0K
TC006067,EOG7J1M0V
TC006950,EOG7J1M0V
TC010462,EOG7J1M1B
TC011446,EOG7J1M1G
TC009403,EOG7J1M1P
TC012951,EOG7J1M1P
TC016000,EOG7J1M1P
TC006910,EOG7J1M2C
TC004077,EOG7J1M2F
TC005267,EOG7J1M2F
TC012622,EOG7J4G5P
TC030624,EOG7J4G5P
TC014869,EOG7J4G5Q
TC014870,EOG7J4G5Q
TC006390,EOG7J4G5R
TC013504,EOG7J4G5S
TC012086,EOG7J4G60
TC011712,EOG7J4G61
TC002008,EOG7J4G64
TC002009,EOG7J4G64
TC005202,EOG7J4G64
TC011220,EOG7J4G64
TC014572,EOG7J4G67
TC013310,EOG7J4G69
TC000574,EOG7J4G6C
TC000078,EOG7J4G6F
TC005784,EOG7J4G6G
TC005785,EOG7J4G6G
TC005788,EOG7J4G6G
TC009830,EOG7J4G6J
TC001633,EOG7J4G6M
TC012549,EOG7J4G6N
TC015408,EOG7J4G6P
TC030545,EOG7J4G6Q
TC015893,EOG7J4G6T
TC003259,EOG7J4G6W
TC008271,EOG7J4G70
TC009587,EOG7J4G71
TC009588,EOG7J4G71
TC013886,EOG7J4G72
TC013187,EOG7J4G75
TC011449,EOG7J4G76
TC011879,EOG7J4G76
TC012630,EOG7J4G76
TC012633,EOG7J4G76
TC012634,EOG7J4G76
TC012635,EOG7J4G76
TC012636,EOG7J4G76
TC006747,EOG7J4G7D
TC004293,EOG7J4G7J
TC002176,EOG7J4G7P
TC007979,EOG7J4G7R
TC013209,EOG7J4G82
TC011006,EOG7J4G89
TC030045,EOG7J4G89
TC030046,EOG7J4G89
TC001823,EOG7J4G97
TC005251,EOG7J4G97
TC006874,EOG7J4G97
TC015496,EOG7J4G9P
TC015497,EOG7J4G9P
TC011500,EOG7J4G9R
TC004071,EOG7J7BDJ
TC009105,EOG7J7BDN
TC000298,EOG7J7BDP
TC014020,EOG7J7BDQ
TC004065,EOG7J7BDT
TC006173,EOG7J7BDV
TC001655,EOG7J7BDZ
TC001813,EOG7J7BDZ
TC002039,EOG7J7BDZ
TC002230,EOG7J7BDZ
TC002236,EOG7J7BDZ
TC003603,EOG7J7BDZ
TC004098,EOG7J7BDZ
TC004171,EOG7J7BDZ
TC005208,EOG7J7BDZ
TC010220,EOG7J7BDZ
TC010305,EOG7J7BDZ
TC011593,EOG7J7BDZ
TC016098,EOG7J7BDZ
TC016181,EOG7J7BDZ
TC001715,EOG7J7BF1
TC003450,EOG7J7BF4
TC030749,EOG7J7BF5
TC011317,EOG7J7BFB
TC001015,EOG7J7BFF
TC016197,EOG7J7BFH
TC005369,EOG7J7BFJ
TC009252,EOG7J7BFJ
TC004716,EOG7J7BFK
TC013192,EOG7J7BFM
TC015890,EOG7J7BFQ
TC015994,EOG7J7BFS
TC007463,EOG7J7BFT
TC007968,EOG7J7BG0
TC004115,EOG7J7BG8
TC013603,EOG7J7BG8
TC011732,EOG7J7BGG
TC011703,EOG7J7BGK
TC011863,EOG7J7BGK
TC011865,EOG7J7BGK
TC012377,EOG7J7BGK
TC012641,EOG7J7BGK
TC009467,EOG7J7BGN
TC006999,EOG7J7BGV
TC013163,EOG7J7BH3
TC013165,EOG7J7BH3
TC013166,EOG7J7BH3
TC014065,EOG7J7BH3
TC014650,EOG7J7BH3
TC010468,EOG7J7BHH
TC011991,EOG7JB6NM
TC011532,EOG7JB6NR
TC001872,EOG7JB6NV
TC001246,EOG7JB6NW
TC015880,EOG7JB6NX
TC011038,EOG7JB6NZ
TC009024,EOG7JB6P1
TC007830,EOG7JB6P4
TC011166,EOG7JB6P4
TC004401,EOG7JB6P5
TC001046,EOG7JB6P6
TC004962,EOG7JB6PB
TC005876,EOG7JB6PD
TC012587,EOG7JB6PF
TC011022,EOG7JB6PG
TC030588,EOG7JB6PH
TC009874,EOG7JB6PK
TC009637,EOG7JB6PN
TC002430,EOG7JB6PP
TC004689,EOG7JB6PP
TC008353,EOG7JB6PQ
TC000407,EOG7JB6PR
TC012554,EOG7JB6PT
TC010951,EOG7JB6PW
TC000160,EOG7JB6PZ
TC012422,EOG7JB6Q5
TC014675,EOG7JB6Q6
TC011710,EOG7JB6Q7
TC001277,EOG7JB6Q8
TC013735,EOG7JB6QG
TC003602,EOG7JB6QM
TC003372,EOG7JB6R0
TC001009,EOG7JB6R5
TC011804,EOG7JB6RG
TC013292,EOG7JF2WF
TC014098,EOG7JF2WG
TC006094,EOG7JF2WH
TC006807,EOG7JF2WK
TC002629,EOG7JF2WM
TC004425,EOG7JF2WP
TC005165,EOG7JF2WQ
TC014456,EOG7JF2WR
TC015216,EOG7JF2WV
TC005674,EOG7JF2WW
TC015288,EOG7JF2WZ
TC015343,EOG7JF2WZ
TC013994,EOG7JF2X1
TC000732,EOG7JF2X3
TC030315,EOG7JF2X3
TC003243,EOG7JF2X4
TC015432,EOG7JF2X5
TC002804,EOG7JF2X7
TC015856,EOG7JF2X8
TC001570,EOG7JF2XD
TC015276,EOG7JF2XG
TC004638,EOG7JF2XH
TC008349,EOG7JF2XP
TC010359,EOG7JF2XT
TC000873,EOG7JF2XW
TC014218,EOG7JF2XZ
TC013332,EOG7JF2Z6
TC002949,EOG7JF2ZM
TC000882,EOG7JF2ZN
TC000306,EOG7JF2ZV
TC002367,EOG7JHZ4K
TC002368,EOG7JHZ4K
TC010324,EOG7JHZ4K
TC009148,EOG7JHZ4M
TC009149,EOG7JHZ4M
TC002905,EOG7JHZ4N
TC008293,EOG7JHZ4P
TC001270,EOG7JHZ4Q
TC011315,EOG7JHZ4S
TC014227,EOG7JHZ4T
TC009341,EOG7JHZ4X
TC004386,EOG7JHZ4Z
TC030051,EOG7JHZ50
TC008478,EOG7JHZ5F
TC009450,EOG7JHZ5H
TC013795,EOG7JHZ5J
TC004948,EOG7JHZ5P
TC013791,EOG7JHZ5P
TC005770,EOG7JHZ5Q
TC012820,EOG7JHZ5S
TC000790,EOG7JHZ5X
TC009249,EOG7JHZ5Z
TC011619,EOG7JHZ62
TC014121,EOG7JHZ65
TC008264,EOG7JHZ68
TC030653,EOG7JHZ6C
TC030551,EOG7JHZ6D
TC011088,EOG7JHZ6G
TC011718,EOG7JHZ6J
TC006551,EOG7JMTCD
TC014417,EOG7JMTCG
TC010870,EOG7JMTCH
TC001714,EOG7JMTCJ
TC008608,EOG7JMTCK
TC001355,EOG7JMTCM
TC015906,EOG7JMTCS
TC015939,EOG7JMTCT
TC010388,EOG7JMTCW
TC010864,EOG7JMTCZ
TC003644,EOG7JMTD0
TC003441,EOG7JMTD2
TC012137,EOG7JMTD2
TC012237,EOG7JMTD2
TC005736,EOG7JMTD7
TC004559,EOG7JMTD8
TC012406,EOG7JMTDB
TC013424,EOG7JMTDH
TC007745,EOG7JMTDK
TC011812,EOG7JMTDM
TC002406,EOG7JMTDN
TC012709,EOG7JMTDS
TC006459,EOG7JMTDV
TC001581,EOG7JMTF1
TC009890,EOG7JMTF9
TC001989,EOG7JMTFJ
TC011495,EOG7JMTFJ
TC008809,EOG7JMTGM
TC008815,EOG7JMTH8
TC008073,EOG7JQPM6
TC004793,EOG7JQPMB
TC009222,EOG7JQPMC
TC015929,EOG7JQPMD
TC005411,EOG7JQPMF
TC005412,EOG7JQPMF
TC005413,EOG7JQPMF
TC030781,EOG7JQPMP
TC002542,EOG7JQPMQ
TC010109,EOG7JQPMS
TC010117,EOG7JQPMS
TC016303,EOG7JQPMS
TC004969,EOG7JQPMT
TC015756,EOG7JQPMW
TC000441,EOG7JQPMZ
TC011468,EOG7JQPN2
TC001461,EOG7JQPN4
TC003812,EOG7JQPN5
TC030621,EOG7JQPN7
TC001522,EOG7JQPN9
TC008017,EOG7JQPNC
TC003221,EOG7JQPND
TC003668,EOG7JQPNK
TC011566,EOG7JQPNM
TC030325,EOG7JQPNN
TC005103,EOG7JQPNP
TC011533,EOG7JQPNQ
TC000408,EOG7JQPNT
TC005224,EOG7JQPNZ
TC013919,EOG7JQPP1
TC009430,EOG7JTJV5
TC015532,EOG7JTJV6
TC004857,EOG7JTJV7
TC030644,EOG7JTJV8
TC003332,EOG7JTJV9
TC007427,EOG7JTJVB
TC008538,EOG7JTJVC
TC014006,EOG7JTJVD
TC005910,EOG7JTJVF
TC011872,EOG7JTJVG
TC010336,EOG7JTJVH
TC007850,EOG7JTJVJ
TC012373,EOG7JTJVK
TC000504,EOG7JTJVP
TC008030,EOG7JTJVW
TC001867,EOG7JTJVX
TC014435,EOG7JTJW2
TC010381,EOG7JTJW3
TC013579,EOG7JTJW5
TC014528,EOG7JTJW6
TC010098,EOG7JTJW7
TC012488,EOG7JTJWD
TC014014,EOG7JTJWJ
TC000236,EOG7JTJWP
TC005434,EOG7JTJWZ
TC003652,EOG7JTJX2
TC007934,EOG7JTJX3
TC002314,EOG7JTJX7
TC009586,EOG7JTJX7
TC001334,EOG7JTJXC
TC005522,EOG7JTJXD
TC015911,EOG7JTJXF
TC006827,EOG7JTJZT
TC005652,EOG7JXF37
TC003310,EOG7JXF38
TC015122,EOG7JXF3C
TC005945,EOG7JXF3F
TC009337,EOG7JXF3H
TC002628,EOG7JXF3J
TC004373,EOG7JXF3M
TC010470,EOG7JXF3N
TC001297,EOG7JXF3P
TC009340,EOG7JXF3Q
TC008635,EOG7JXF3R
TC003147,EOG7JXF3S
TC015936,EOG7JXF3T
TC002992,EOG7JXF3X
TC003436,EOG7JXF3X
TC003437,EOG7JXF3X
TC003438,EOG7JXF3X
TC003439,EOG7JXF3X
TC030211,EOG7JXF3Z
TC030212,EOG7JXF3Z
TC030215,EOG7JXF3Z
TC030224,EOG7JXF3Z
TC030254,EOG7JXF3Z
TC002061,EOG7JXF40
TC006622,EOG7JXF41
TC003629,EOG7JXF43
TC012046,EOG7JXF44
TC005644,EOG7JXF45
TC015362,EOG7JXF46
TC014917,EOG7JXF48
TC012334,EOG7JXF4B
TC006414,EOG7JXF4J
TC000067,EOG7JXF4N
TC002878,EOG7JXF4N
TC003231,EOG7JXF4N
TC003232,EOG7JXF4N
TC003233,EOG7JXF4N
TC003496,EOG7JXF4N
TC013948,EOG7JXF4N
TC014571,EOG7JXF4Q
TC012251,EOG7JXF4T
TC030670,EOG7JXF4W
TC000668,EOG7JXF51
TC000031,EOG7JXF59
TC010319,EOG7JXF59
TC016369,EOG7JXF5J
TC012462,EOG7JXF65
TC005969,EOG7JXF77
TC005970,EOG7JXF77
TC004643,EOG7K19B1
TC008668,EOG7K19B2
TC003896,EOG7K19B3
TC001554,EOG7K19B4
TC007148,EOG7K19B6
TC002590,EOG7K19B7
TC005594,EOG7K19B8
TC007651,EOG7K19B9
TC004696,EOG7K19BB
TC004975,EOG7K19BC
TC006676,EOG7K19BD
TC006413,EOG7K19BF
TC002221,EOG7K19BG
TC012129,EOG7K19BH
TC002493,EOG7K19BK
TC014921,EOG7K19BM
TC014924,EOG7K19BM
TC015112,EOG7K19BN
TC008317,EOG7K19BP
TC004169,EOG7K19BQ
TC001511,EOG7K19BT
TC011462,EOG7K19BX
TC003966,EOG7K19BZ
TC009089,EOG7K19C2
TC009094,EOG7K19C2
TC003337,EOG7K19C9
TC005934,EOG7K19C9
TC010791,EOG7K19C9
TC002941,EOG7K19CB
TC002942,EOG7K19CB
TC014885,EOG7K19CC
TC002921,EOG7K19CK
TC007037,EOG7K19CN
TC001877,EOG7K19CS
TC002599,EOG7K19CZ
TC009279,EOG7K19D0
TC009281,EOG7K19D0
TC002985,EOG7K19D5
TC006578,EOG7K19DK
TC002195,EOG7K19DW
TC000971,EOG7K45JX
TC016227,EOG7K45JX
TC016228,EOG7K45JX
TC009253,EOG7K45JZ
TC009254,EOG7K45JZ
TC012001,EOG7K45K2
TC012002,EOG7K45K2
TC006327,EOG7K45K5
TC006328,EOG7K45K5
TC002472,EOG7K45K6
TC008323,EOG7K45K7
TC011242,EOG7K45KC
TC015960,EOG7K45KD
TC014047,EOG7K45KG
TC000415,EOG7K45KH
TC014760,EOG7K45KJ
TC005107,EOG7K45KK
TC009312,EOG7K45KK
TC015778,EOG7K45KK
TC014209,EOG7K45KN
TC030578,EOG7K45KP
TC010471,EOG7K45KS
TC009997,EOG7K45KV
TC004550,EOG7K45KW
TC002710,EOG7K45M0
TC004656,EOG7K45M1
TC004657,EOG7K45M1
TC011267,EOG7K45M3
TC008466,EOG7K45M5
TC007380,EOG7K45M9
TC012993,EOG7K45MB
TC010812,EOG7K45MH
TC001174,EOG7K45MJ
TC006559,EOG7K45MP
TC005614,EOG7K45MT
TC008148,EOG7K45MW
TC004070,EOG7K45MX
TC012619,EOG7K45MZ
TC012176,EOG7K45N0
TC013306,EOG7K45N4
TC003795,EOG7K45NJ
TC001388,EOG7K45NN
TC006465,EOG7K71SX
TC000207,EOG7K71SZ
TC011774,EOG7K71T0
TC009293,EOG7K71T1
TC007810,EOG7K71T2
TC011638,EOG7K71T4
TC008241,EOG7K71T5
TC007793,EOG7K71T6
TC007150,EOG7K71T8
TC007497,EOG7K71TF
TC009503,EOG7K71TH
TC000485,EOG7K71TN
TC002805,EOG7K71TR
TC004778,EOG7K71TT
TC006987,EOG7K71TZ
TC004384,EOG7K71V0
TC009469,EOG7K71V1
TC008717,EOG7K71V6
TC000686,EOG7K71VB
TC014458,EOG7K71VB
TC006758,EOG7K71VC
TC004421,EOG7K71VF
TC004743,EOG7K71VK
TC013690,EOG7K71VP
TC008968,EOG7K71VV
TC016272,EOG7K71VX
TC000714,EOG7K71VZ
TC000715,EOG7K71VZ
TC000503,EOG7K71W0
TC005467,EOG7K71W9
TC030562,EOG7K71WF
TC006610,EOG7K71WM
TC006563,EOG7K71WQ
TC003568,EOG7K71XZ
TC000238,EOG7K9X1V
TC007689,EOG7K9X1V
TC011522,EOG7K9X1V
TC015337,EOG7K9X1V
TC015339,EOG7K9X1V
TC015340,EOG7K9X1V
TC015399,EOG7K9X1V
TC015400,EOG7K9X1V
TC008620,EOG7K9X1W
TC005545,EOG7K9X1X
TC009557,EOG7K9X21
TC014159,EOG7K9X21
TC009146,EOG7K9X22
TC012299,EOG7K9X23
TC004301,EOG7K9X24
TC004727,EOG7K9X24
TC011598,EOG7K9X24
TC009349,EOG7K9X25
TC009590,EOG7K9X2B
TC007223,EOG7K9X2C
TC002635,EOG7K9X2H
TC000365,EOG7K9X2M
TC030629,EOG7K9X2N
TC006776,EOG7K9X2P
TC010873,EOG7K9X2Q
TC016110,EOG7K9X2R
TC002072,EOG7K9X2W
TC001326,EOG7K9X32
TC007292,EOG7K9X33
TC030646,EOG7K9X36
TC005883,EOG7K9X38
TC013875,EOG7K9X3B
TC002414,EOG7K9X3G
TC011866,EOG7K9X3N
TC009944,EOG7K9X3Z
TC007301,EOG7K9X40
TC000438,EOG7K9X46
TC013998,EOG7K9X47
TC002421,EOG7K9X4D
TC013888,EOG7K9X5P
TC006977,EOG7KDS8S
TC014734,EOG7KDS8X
TC001937,EOG7KDS8Z
TC004012,EOG7KDS8Z
TC005803,EOG7KDS8Z
TC030737,EOG7KDS91
TC009181,EOG7KDS93
TC011233,EOG7KDS96
TC014029,EOG7KDS99
TC003194,EOG7KDS9B
TC012252,EOG7KDS9D
TC009151,EOG7KDS9H
TC013792,EOG7KDS9J
TC016125,EOG7KDS9K
TC009394,EOG7KDS9N
TC015975,EOG7KDS9P
TC013806,EOG7KDS9Q
TC000745,EOG7KDS9S
TC000114,EOG7KDS9W
TC011009,EOG7KDS9W
TC011010,EOG7KDS9W
TC003307,EOG7KDS9X
TC000933,EOG7KDS9Z
TC012116,EOG7KDSB7
TC006720,EOG7KDSB8
TC013212,EOG7KDSB9
TC014742,EOG7KDSBN
TC009102,EOG7KDSBQ
TC002583,EOG7KDSBV
TC005633,EOG7KDSC0
TC002212,EOG7KDSC3
TC012972,EOG7KDSC3
TC001010,EOG7KDSC5
TC011970,EOG7KDSDB
TC001820,EOG7KDSDK
TC016190,EOG7KDSDK
TC002131,EOG7KHNHP
TC005493,EOG7KHNHQ
TC002713,EOG7KHNHR
TC000808,EOG7KHNHS
TC002371,EOG7KHNHT
TC011526,EOG7KHNHV
TC004842,EOG7KHNHW
TC012383,EOG7KHNHX
TC013391,EOG7KHNHZ
TC000751,EOG7KHNJ0
TC030585,EOG7KHNJ1
TC014345,EOG7KHNJ2
TC012582,EOG7KHNJ5
TC012583,EOG7KHNJ5
TC007083,EOG7KHNJ6
TC013944,EOG7KHNJ7
TC008840,EOG7KHNJB
TC010116,EOG7KHNJF
TC004647,EOG7KHNJH
TC014923,EOG7KHNJJ
TC014926,EOG7KHNJJ
TC012755,EOG7KHNJM
TC007151,EOG7KHNJQ
TC003669,EOG7KHNJR
TC013312,EOG7KHNJS
TC002502,EOG7KHNJT
TC002503,EOG7KHNJT
TC008220,EOG7KHNJV
TC004860,EOG7KHNK1
TC003756,EOG7KHNK2
TC003351,EOG7KHNK5
TC011596,EOG7KHNK7
TC011597,EOG7KHNK7
TC001022,EOG7KHNKF
TC002783,EOG7KHNKG
TC008958,EOG7KHNKJ
TC007202,EOG7KHNKK
TC006127,EOG7KHNKP
TC004309,EOG7KHNKQ
TC014943,EOG7KHNKV
TC010597,EOG7KHNM0
TC013352,EOG7KHNM3
TC007747,EOG7KHNM6
TC006679,EOG7KMHRP
TC014424,EOG7KMHRQ
TC015402,EOG7KMHRR
TC007921,EOG7KMHRT
TC009926,EOG7KMHRT
TC006587,EOG7KMHRV
TC010467,EOG7KMHRX
TC013095,EOG7KMHRX
TC013956,EOG7KMHRX
TC013963,EOG7KMHRX
TC008127,EOG7KMHRZ
TC001073,EOG7KMHS2
TC015332,EOG7KMHS3
TC009492,EOG7KMHS4
TC030748,EOG7KMHS5
TC001349,EOG7KMHS6
TC006095,EOG7KMHS6
TC011923,EOG7KMHS7
TC006735,EOG7KMHSC
TC003025,EOG7KMHSD
TC003196,EOG7KMHSF
TC013781,EOG7KMHSH
TC006809,EOG7KMHSJ
TC000102,EOG7KMHSN
TC014968,EOG7KMHSP
TC009384,EOG7KMHSQ
TC004455,EOG7KMHSS
TC003241,EOG7KMHST
TC006616,EOG7KMHSW
TC011626,EOG7KMHSW
TC015536,EOG7KMHSW
TC003852,EOG7KMHSZ
TC030468,EOG7KMHSZ
TC012571,EOG7KMHT1
TC001600,EOG7KMHT3
TC004934,EOG7KMHT5
TC009755,EOG7KMHT6
TC009756,EOG7KMHT6
TC000276,EOG7KMHTB
TC016351,EOG7KMHTC
TC013067,EOG7KMHTF
TC005977,EOG7KMHV2
TC006008,EOG7KMHV9
TC006749,EOG7KMHVC
TC000785,EOG7KMHVJ
TC001407,EOG7KQD0K
TC012221,EOG7KQD0K
TC004220,EOG7KQD0M
TC003980,EOG7KQD0N
TC014300,EOG7KQD0P
TC009164,EOG7KQD0Q
TC004064,EOG7KQD0R
TC005854,EOG7KQD0T
TC001748,EOG7KQD0W
TC001749,EOG7KQD0W
TC002065,EOG7KQD0Z
TC015308,EOG7KQD11
TC011419,EOG7KQD12
TC015433,EOG7KQD13
TC004855,EOG7KQD14
TC003821,EOG7KQD17
TC002720,EOG7KQD1B
TC006794,EOG7KQD1D
TC003152,EOG7KQD1G
TC003940,EOG7KQD1H
TC012831,EOG7KQD1M
TC014639,EOG7KQD1N
TC014368,EOG7KQD1Q
TC000771,EOG7KQD1R
TC002877,EOG7KQD1V
TC003596,EOG7KQD1W
TC001166,EOG7KQD1Z
TC005985,EOG7KQD1Z
TC005986,EOG7KQD1Z
TC007112,EOG7KQD2D
TC015312,EOG7KQD2K
TC030688,EOG7KQD2K
TC002774,EOG7KQD2M
TC005546,EOG7KT87G
TC014634,EOG7KT87H
TC002085,EOG7KT87J
TC003397,EOG7KT87K
TC010102,EOG7KT87M
TC001032,EOG7KT87N
TC005457,EOG7KT87P
TC014592,EOG7KT87Q
TC011919,EOG7KT87R
TC012219,EOG7KT87S
TC012220,EOG7KT87S
TC006192,EOG7KT87Z
TC007419,EOG7KT881
TC012875,EOG7KT885
TC009456,EOG7KT88G
TC007645,EOG7KT88J
TC015914,EOG7KT88M
TC000972,EOG7KT88N
TC000432,EOG7KT88P
TC030654,EOG7KT88R
TC004525,EOG7KT88T
TC012675,EOG7KT88X
TC006602,EOG7KT890
TC006603,EOG7KT890
TC010694,EOG7KT895
TC001287,EOG7KT896
TC015995,EOG7KT897
TC008429,EOG7KT89B
TC006373,EOG7KT89Q
TC030566,EOG7KT89X
TC008923,EOG7KX4GF
TC001242,EOG7KX4GH
TC011926,EOG7KX4GK
TC009781,EOG7KX4GM
TC006755,EOG7KX4GN
TC009649,EOG7KX4GP
TC008292,EOG7KX4GQ
TC003007,EOG7KX4GR
TC007770,EOG7KX4GT
TC000969,EOG7KX4GV
TC007036,EOG7KX4H0
TC004634,EOG7KX4H4
TC013708,EOG7KX4H9
TC002067,EOG7KX4HN
TC013276,EOG7KX4HQ
TC005011,EOG7KX4HR
TC014574,EOG7KX4HS
TC015205,EOG7KX4HV
TC012579,EOG7KX4HW
TC012580,EOG7KX4HW
TC012581,EOG7KX4HW
TC009128,EOG7KX4JC
TC009129,EOG7KX4JC
TC011646,EOG7KX4JC
TC015568,EOG7KX4JT
TC013656,EOG7KX4K1
TC012966,EOG7KX4K6
TC013716,EOG7M10QC
TC013717,EOG7M10QC
TC014807,EOG7M10QF
TC012081,EOG7M10QG
TC004594,EOG7M10QH
TC001642,EOG7M10QJ
TC011458,EOG7M10QJ
TC013377,EOG7M10QK
TC001657,EOG7M10QM
TC001659,EOG7M10QM
TC007024,EOG7M10QM
TC010086,EOG7M10QM
TC005231,EOG7M10QN
TC007444,EOG7M10QP
TC011893,EOG7M10QR
TC008136,EOG7M10QS
TC013320,EOG7M10QT
TC013687,EOG7M10QV
TC010521,EOG7M10QX
TC002476,EOG7M10QZ
TC007211,EOG7M10R0
TC012172,EOG7M10R1
TC011912,EOG7M10R2
TC016126,EOG7M10R2
TC012546,EOG7M10R5
TC008990,EOG7M10RJ
TC002001,EOG7M10RK
TC010590,EOG7M10RN
TC004604,EOG7M10RR
TC008014,EOG7M10RT
TC008457,EOG7M10S0
TC010380,EOG7M10S6
TC009189,EOG7M10SB
TC003304,EOG7M10SH
TC004915,EOG7M10SP
TC002210,EOG7M10T4
TC000076,EOG7M3VZ7
TC015477,EOG7M3VZ9
TC008139,EOG7M3VZB
TC010536,EOG7M3VZC
TC010538,EOG7M3VZC
TC007231,EOG7M3VZD
TC014936,EOG7M3VZG
TC005903,EOG7M3VZN
TC014107,EOG7M3VZR
TC014607,EOG7M3VZS
TC013193,EOG7M3VZT
TC005627,EOG7M3VZV
TC015278,EOG7M3VZW
TC030306,EOG7M3VZX
TC001682,EOG7M3W00
TC000920,EOG7M3W06
TC030729,EOG7M3W09
TC015071,EOG7M3W0C
TC005181,EOG7M3W0D
TC030061,EOG7M3W0G
TC014272,EOG7M3W0P
TC002240,EOG7M3W10
TC012876,EOG7M3W18
TC010663,EOG7M3W1D
TC009493,EOG7M3W1F
TC003712,EOG7M3W1K
TC005773,EOG7M3W1M
TC030553,EOG7M3W1Q
TC003141,EOG7M6R68
TC012098,EOG7M6R6C
TC001311,EOG7M6R6D
TC001074,EOG7M6R6H
TC004405,EOG7M6R6J
TC011844,EOG7M6R6J
TC009198,EOG7M6R6K
TC005170,EOG7M6R6M
TC000299,EOG7M6R6N
TC000300,EOG7M6R6N
TC012168,EOG7M6R6R
TC003698,EOG7M6R6T
TC015544,EOG7M6R6V
TC006517,EOG7M6R6W
TC008455,EOG7M6R6Z
TC013804,EOG7M6R71
TC009034,EOG7M6R72
TC014541,EOG7M6R74
TC001121,EOG7M6R75
TC008928,EOG7M6R79
TC002537,EOG7M6R7F
TC009842,EOG7M6R7K
TC010138,EOG7M6R7P
TC013891,EOG7M6R7P
TC004076,EOG7M6R7Q
TC014554,EOG7M6R82
TC006816,EOG7M6R88
TC008240,EOG7M6R89
TC013365,EOG7M6R8Z
TC008051,EOG7M9MF7
TC014378,EOG7M9MF8
TC010123,EOG7M9MFB
TC014137,EOG7M9MFC
TC007110,EOG7M9MFD
TC003555,EOG7M9MFF
TC008256,EOG7M9MFG
TC012395,EOG7M9MFH
TC013747,EOG7M9MFN
TC013478,EOG7M9MFR
TC011610,EOG7M9MFW
TC015365,EOG7M9MG2
TC013151,EOG7M9MG5
TC009327,EOG7M9MG6
TC003701,EOG7M9MG7
TC030658,EOG7M9MG8
TC013017,EOG7M9MGD
TC003487,EOG7M9MGF
TC013972,EOG7M9MGK
TC030687,EOG7M9MGN
TC006205,EOG7M9MGP
TC009020,EOG7M9MGR
TC004567,EOG7M9MGW
TC010342,EOG7M9MH5
TC009616,EOG7M9MHH
